Census year,Block ID,Property ID,Base property ID,Building address,CLUE small area,Trading name,Business address,Number of patrons,Longitude,Latitude,location,Land Type_x,Land Type_y
2019,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,"Shop 1, 242 Exhibition Street MELBOURNE 3000",400,144.9699756013,-37.8094150283691,"-37.809415028369145, 144.9699756013",Commercial,Commercial
2019,78,110724,580091,17 Casselden Place MELBOURNE 3000,Melbourne (CBD),Little Lon Distilling Co.,17 Casselden Place MELBOURNE 3000,20,144.97072895345,-37.8091961510796,"-37.809196151079576, 144.97072895345",Commercial,Commercial
2019,84,106037,106037,324-328 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Alchemist's Refuge,"Basement , 324-328 Little Lonsdale Street MELBOURNE 3000",60,144.9599405236,-37.8116745095178,"-37.8116745095178, 144.9599405236",Commercial,Commercial
2019,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Strike Melbourne Central,"Shop 305, Level 3, 300 La Trobe Street MELBOURNE 3000",760,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2019,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Melbourne Central Lion Hotel,"Shop 303, Level 3, 300 La Trobe Street MELBOURNE 3000",550,144.962838870636,-37.8109017475,"-37.8109017475, 144.96283887063584",Commercial,Commercial
2019,85,109302,109302,281-287 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bornga,"Level 1, 258 Swanston Street MELBOURNE 3000",40,144.964358850631,-37.81143183285,"-37.81143183285, 144.9643588506305",Commercial,Commercial
2019,85,109304,109304,301-303 Swanston Street MELBOURNE 3000,Melbourne (CBD),Cheek,"Level 1, 301 Swanston Street MELBOURNE 3000",98,144.964192644877,-37.8110777883,"-37.8110777883, 144.96419264487724",Commercial,Commercial
2019,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Troika Bar,"Ground , 106 Little Lonsdale Street MELBOURNE 3000",60,144.96858968255,-37.809151434744,"-37.80915143474398, 144.96858968255",Commercial,Commercial
2019,95,109314,109314,401-405 Swanston Street MELBOURNE 3000,Melbourne (CBD),Imix Club & Bar,401 Swanston Street MELBOURNE 3000,360,144.963217757772,-37.8090429901,"-37.8090429901, 144.96321775777238",Commercial,Commercial
2019,103,100160,100160,196-200 A'Beckett Street MELBOURNE 3000,Melbourne (CBD),Nomads Melbourne,196-200 A'Beckett Street MELBOURNE 3000,200,144.9574428265,-37.8099919134544,"-37.809991913454375, 144.9574428265",Commercial,Commercial
2019,103,104086,104086,211-213 Franklin Street MELBOURNE 3000,Melbourne (CBD),Island Somewhere/Pinball Paradise,211-213 Franklin Street MELBOURNE 3000,120,144.9578403531,-37.8096825912594,"-37.809682591259424, 144.95784035309998",Commercial,Commercial
2019,131,108844,108844,1-5 Spencer Street DOCKLANDS 3008,Docklands,Crown Plaza,1-5 Spencer Street DOCKLANDS 3008,60,144.955017385683,-37.8226703969,"-37.8226703969, 144.9550173856829",Commercial,Commercial
2019,207,106153,106153,331-335 Lygon Street CARLTON 3053,Carlton,Wolfs Lair,Rear 331-335 Lygon Street CARLTON 3053,80,144.967171907008,-37.79751106105,"-37.79751106105, 144.9671719070076",Mixed,Mixed
2019,214,106186,106186,414-422 Lygon Street CARLTON 3053,Carlton,Green Man's Arms,414-422 Lygon Street CARLTON 3053,120,144.96781235255,-37.7969453382705,"-37.79694533827049, 144.96781235255",Mixed,Mixed
2019,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,The Beaufort,415-421 Rathdowne Street CARLTON 3053,66,144.9704268719,-37.7965204327947,"-37.796520432794665, 144.9704268719",Mixed,Mixed
2019,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,223-227 Canning Street CARLTON 3053,100,144.97338802913,-37.79303042445,"-37.793030424449995, 144.97338802913018",Mixed,Mixed
2019,247,106238,106238,192-202 Lygon Street CARLTON 3053,Carlton,Players On Lygon,"Ground , 200 Lygon Street CARLTON 3053",200,144.967095719023,-37.80246411715,"-37.80246411715, 144.9670957190233",Mixed,Mixed
2019,252,106244,106244,160-162 Lygon Street CARLTON 3053,Carlton,Vodka Temple,"Ground , 160-162 Lygon Street CARLTON 3053",200,144.966770276158,-37.80344127595,"-37.80344127595, 144.9667702761583",Mixed,Mixed
2019,266,106081,106081,27-31 Lygon Street CARLTON 3053,Carlton,The Curtin,27-31 Lygon Street CARLTON 3053,283,144.965698570598,-37.8061994594,"-37.8061994594, 144.9656985705975",Mixed,Mixed
2019,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE 3051,North Melbourne,Albion Hotel,171-173 Curzon Street NORTH MELBOURNE 3051,100,144.948550686176,-37.7988987439,"-37.7988987439, 144.94855068617562",Mixed,Mixed
2019,345,103393,103393,7 Errol Street NORTH MELBOURNE 3051,North Melbourne,Joe Taylor,7 Errol Street NORTH MELBOURNE 3051,30,144.949013905176,-37.80479713245,"-37.80479713245, 144.9490139051756",Mixed,Mixed
2019,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,The Last Chance Rock & Roll Bar,238 Victoria Street MELBOURNE 3000,180,144.958587348086,-37.80593323965,"-37.80593323965, 144.95858734808553",Mixed,Mixed
2019,369,103507,103507,86-90 Errol Street NORTH MELBOURNE 3051,North Melbourne,The Courthouse Hotel,86-90 Errol Street NORTH MELBOURNE 3051,50,144.949955397013,-37.8028777439,"-37.8028777439, 144.94995539701253",Mixed,Mixed
2019,419,108876,108876,573-579 Spencer Street WEST MELBOURNE 3003,West Melbourne (Residential),McMahons Hotel,573-579 Spencer Street WEST MELBOURNE 3003,160,144.946988909219,-37.8074071573,"-37.807407157300005, 144.9469889092186",Residential,Residential
2019,441,108856,108856,475-477 Spencer Street WEST MELBOURNE 3003,West Melbourne (Residential),Hotel Spencer Bar & Grill,"Ground , 475 Spencer Street WEST MELBOURNE 3003",150,144.94925103011,-37.8095689607,"-37.809568960700005, 144.94925103011025",Residential,Residential
2019,613,595153,109643,166 Albert Street EAST MELBOURNE 3002,East Melbourne,Cohen Cellars Wine Bar,"Shop 3, 166 Albert Street EAST MELBOURNE 3002",40,144.985624213608,-37.81004733425,"-37.81004733425, 144.9856242136076",Residential,Residential
2019,724,106798,106798,557 St Kilda Road MELBOURNE VIC 3004,Melbourne (Remainder),Ormond Collective,Part 557 St Kilda Road MELBOURNE VIC 3004,350,144.981519145429,-37.84746944815,"-37.84746944815, 144.9815191454286",Mixed,Mixed
2019,801,559161,559161,Eureka Tower 3-7 Riverside Quay SOUTHBANK VIC 3006,Southbank,Belgian Beer Cafe Melbourne,5 Riverside Quay SOUTHBANK VIC 3006,638,144.9645386557,-37.8216805745809,"-37.82168057458093, 144.96453865569998",Commercial,Commercial
2019,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Velvet Bar,Part Casino 8 Whiteman Street SOUTHBANK VIC 3006,200,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2019,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Jackpot Bar,"Shop 72, Ground 8 Whiteman Street SOUTHBANK VIC 3006",80,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2019,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Groove Live Bar and Terrace,"Shop 71, Ground 8 Whiteman Street SOUTHBANK VIC 3006",600,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2019,803,111175,110477,Crown Entertainment Complex 8 Whiteman Street SOUTHBANK VIC 3006,Southbank,Atrium Bar,"Shop 70, Ground 8 Whiteman Street SOUTHBANK VIC 3006",100,144.958329931239,-37.82316159555,"-37.823161595550005, 144.95832993123923",Commercial,Commercial
2019,804,110537,110537,1-27 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,The Boatbuilders Yard,Part 23 South Wharf Promenade SOUTH WHARF VIC 3006,1438,144.953427161648,-37.82431515095,"-37.82431515095, 144.95342716164834",Commercial,Commercial
2019,804,110988,110988,29-65 South Wharf Promenade SOUTH WHARF VIC 3006,Southbank,Munich Brau Haus,45 South Wharf Promenade SOUTH WHARF VIC 3006,1100,144.950614615564,-37.8241117384,"-37.824111738400006, 144.95061461556418",Commercial,Commercial
2019,806,110343,640947,Crown Casino Retail Precinct 27-45 Whiteman Street SOUTHBANK VIC 3006,Southbank,Kingpin Bowling Crown / Playtime,"Shop 120, Gnd & Mezz 27 Whiteman Street SOUTHBANK VIC 3006",347,144.958442233811,-37.825404033,"-37.825404033, 144.95844223381087",Commercial,Commercial
2019,813,110349,110349,1-23 City Road SOUTHBANK VIC 3006,Southbank,Testing Ground,1-23 City Road SOUTHBANK VIC 3006,500,144.967523088388,-37.8213758077,"-37.8213758077, 144.96752308838842",Commercial,Commercial
2019,904,556742,556742,419-443 Royal Parade PARKVILLE 3052,Parkville,Vibe Hotel,419-443 Royal Parade PARKVILLE 3052,69,144.95881538956,-37.78289819395,"-37.78289819395, 144.95881538955987",Residential,Residential
2019,1101,108973,108973,85-161 Spencer Street DOCKLANDS 3008,Docklands,Network Public Bar & Pizzeria,"Shop 4, Ground , 99 Spencer Street DOCKLANDS 3008",325,144.9522268972,-37.818411730415505,"-37.818411730415505, 144.9522268972",Commercial,Commercial
2019,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Locker Room Club Bar,"Part Ground , 140 Harbour Esplanade DOCKLANDS 3008",500,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2019,1103,558180,558180,122-148 Harbour Esplanade DOCKLANDS 3008,Docklands,Legends Bar,"Part Level 1, 140 Harbour Esplanade DOCKLANDS 3008",250,144.947560241207,-37.81674197865,"-37.81674197865, 144.94756024120727",Commercial,Commercial
2019,1112,103982,103982,705-729 Flinders Street DOCKLANDS 3008,Docklands,The Flying Angel Club,717 Flinders Street DOCKLANDS 3008,200,144.951331663224,-37.8224727038,"-37.8224727038, 144.9513316632238",Commercial,Commercial
2019,2530,616125,616125,RSL 25-27 Rankins Road KENSINGTON VIC 3031,Kensington,Flemington & Kensington RSL Club,RSL 25-27 Rankins Road KENSINGTON VIC 3031,90,144.9321950522,-37.7893223501,"-37.7893223501, 144.93219505219955",Residential,Residential
2019,2530,616160,616160,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,Kensington,The Quiet Man Irishman  Pub,The Quiet Man Hotel 265-271 Racecourse Road KENSINGTON VIC 3031,400,144.93236546718,-37.7886110017,"-37.7886110017, 144.93236546718015",Residential,Residential
2019,2538,616156,616156,40-48 Stubbs Street KENSINGTON VIC 3031,Kensington,Bonehead Brewing,86 Parsons Street KENSINGTON VIC 3031,80,144.935191735869,-37.79045306815,"-37.79045306815, 144.93519173586924",Residential,Residential
2020,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transit Rooftop Bar,"Tenancy 29, Level 2 2 Swanston Street MELBOURNE VIC 3000",200,144.969941642792,-37.81777782605,"-37.817777826050005, 144.96994164279243",Commercial,Commercial
2020,6,578324,573333,"Tenancy 29, Transport Federation Square 2 Swanston Street MELBOURNE VIC 3000",Melbourne (CBD),Transport Hotel,"Tenancy 29, Ground 2 Swanston Street MELBOURNE VIC 3000",600,144.969941642792,-37.81777782605,"-37.817777826050005, 144.96994164279243",Commercial,Commercial
2020,11,105294,105294,27-31 King Street MELBOURNE VIC 3000,Melbourne (CBD),State Of Grace,"Basement , Ground & Rooftop 27 King Street MELBOURNE VIC 3000",200,144.956948577153,-37.81975555235,"-37.81975555235, 144.95694857715296",Commercial,Commercial
2020,12,105401,105401,14-20 King Street MELBOURNE VIC 3000,Melbourne (CBD),Tramp Bar,Basement 20 King Street MELBOURNE VIC 3000,260,144.957713780495,-37.8197759733,"-37.8197759733, 144.9577137804946",Commercial,Commercial
2020,14,103165,103165,1-5 Elizabeth Street MELBOURNE VIC 3000,Melbourne (CBD),Dreams Gentlemen's Club,288 Flinders Street MELBOURNE VIC 3000,160,144.964607974806,-37.8180566348,"-37.8180566348, 144.96460797480603",Commercial,Commercial
2020,16,104020,104020,150-162 Flinders Street MELBOURNE VIC 3000,Melbourne (CBD),Forum Theatre Bar,Part Ground 150-162 Flinders Street MELBOURNE VIC 3000,1500,144.9693864777,-37.8164855871214,"-37.81648558712138, 144.9693864777",Commercial,Commercial
2020,17,103922,103922,95-101 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Garden State Hotel,95-101 Flinders Lane MELBOURNE VIC 3000,840,144.97109866785,-37.8155271957592,"-37.8155271957592, 144.97109866785",Commercial,Commercial
2020,17,103926,103926,125-127 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),GoGo Bar,Basement 125 Flinders Lane MELBOURNE VIC 3000,300,144.97039992735,-37.8156891969343,"-37.81568919693426, 144.97039992735",Commercial,Commercial
2020,17,103928,103928,133-135 Flinders Lane MELBOURNE VIC 3000,Melbourne (CBD),Meatball & Wine Bar,Ground 135 Flinders Lane MELBOURNE VIC 3000,110,144.9701588779,-37.8157393318424,"-37.81573933184235, 144.97015887790002",Commercial,Commercial
2020,21,606461,606461,607-623 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Batman's Hill On Collins Hotel,623 Collins Street MELBOURNE VIC 3000,1500,144.954689304175,-37.8192924326,"-37.8192924326, 144.95468930417508",Commercial,Commercial
2020,23,106436,106436,54-60 Market Street MELBOURNE VIC 3000,Melbourne (CBD),Oak & Vine Bar,"Unit 1R, Ground 60 Market Street MELBOURNE VIC 3000",370,144.960818721878,-37.81777731425,"-37.817777314249994, 144.9608187218783",Commercial,Commercial
2020,26,102073,102073,141-165 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Dessous,Basement 164 Flinders Lane MELBOURNE VIC 3000,161,144.96876152725,-37.8154515180436,"-37.81545151804356, 144.96876152725",Commercial,Commercial
2020,27,597183,102071,Grand Hyatt Melbourne Retail 121-131 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),Spice Market,Part LwrGround 121-131 Collins Street MELBOURNE VIC 3000,800,144.969807966455,-37.81511565165,"-37.81511565165, 144.96980796645528",Commercial,Commercial
2020,33,100727,100727,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Mitre Tavern,Mitre Tavern 5-9 Bank Place MELBOURNE VIC 3000,300,144.960288467917,-37.8168041117,"-37.8168041117, 144.96028846791666",Commercial,Commercial
2020,33,100730,100730,The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,Melbourne (CBD),Melbourne Savage Club,The Melbourne Savage Club 12-16 Bank Place MELBOURNE VIC 3000,90,144.960577349006,-37.81654512525,"-37.81654512525, 144.9605773490057",Commercial,Commercial
2020,33,102124,102124,430-442 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Mug House,Part Ground 440 Collins Street MELBOURNE VIC 3000,80,144.959761676,-37.8170329241531,"-37.81703292415311, 144.95976167600003",Commercial,Commercial
2020,33,105933,105933,425-427 Little Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Irish Times,Gnd & Flr1 427 Little Collins Street MELBOURNE VIC 3000,170,144.9605354565,-37.8162543647656,"-37.81625436476561, 144.9605354565",Commercial,Commercial
2020,33,108064,108064,85-91 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),The Black Rabbit,Basement 85 Queen Street MELBOURNE VIC 3000,230,144.961021932825,-37.8164972607,"-37.8164972607, 144.96102193282508",Commercial,Commercial
2020,33,110148,110148,98-110 William Street MELBOURNE VIC 3000,Melbourne (CBD),The Australian Club,98-110 William Street MELBOURNE VIC 3000,280,144.959122884639,-37.81674635455,"-37.816746354550006, 144.95912288463865",Commercial,Commercial
2020,35,102141,102141,280-292 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Charles Dickens Tavern,Part Basement 290 Collins Street MELBOURNE VIC 3000,450,144.964340753954,-37.81552770375,"-37.81552770375, 144.96434075395388",Commercial,Commercial
2020,35,558610,558610,256 Collins Street MELBOURNE VIC 3000,Melbourne (CBD),The Butterfly Club,Level 1-3 256 Collins Street MELBOURNE VIC 3000,190,144.96529077485,-37.8155237276144,"-37.815523727614426, 144.96529077485002",Commercial,Commercial
2020,43,101154,101154,RACV Building 483-501 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),RACV City Club,501 Bourke Street MELBOURNE VIC 3000,150,144.9595844372,-37.8158856174984,"-37.81588561749844, 144.9595844372",Commercial,Commercial
2020,43,108068,108068,111-129 Queen Street MELBOURNE VIC 3000,Melbourne (CBD),Da Ha,Level 15 123 Queen Street MELBOURNE VIC 3000,200,144.960636051482,-37.81581228795,"-37.81581228795, 144.96063605148169",Commercial,Commercial
2020,46,101133,101133,209-215 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Lychee Entertainment,Level 1-2 215 Bourke Street MELBOURNE VIC 3000,150,144.967298535657,-37.8132801326,"-37.8132801326, 144.9672985356574",Commercial,Commercial
2020,51,108963,108963,672-696 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mail Exchange Hotel,Part Basement 688 Bourke Street MELBOURNE VIC 3000,600,144.953590440561,-37.8166305854,"-37.8166305854, 144.95359044056096",Commercial,Commercial
2020,52,592048,592048,188-202 King Street MELBOURNE VIC 3000,Melbourne (CBD),La Di Da,188-200 King Street MELBOURNE VIC 3000,458,144.95562418495,-37.8155135844991,"-37.81551358449907, 144.95562418495",Commercial,Commercial
2020,57,101221,101221,94-96 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),The Elephant and Wheelbarrow,94-96 Bourke Street MELBOURNE VIC 3000,450,144.97024358695,-37.8119158069243,"-37.81191580692429, 144.97024358695",Commercial,Commercial
2020,58,101230,101230,54-62 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Romeo Lane,4 Crossley Street MELBOURNE VIC 3000,99,144.971364179753,-37.81155874855,"-37.81155874855, 144.97136417975338",Commercial,Commercial
2020,58,101236,101236,12 Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Angel Music Bar,12 Bourke Street MELBOURNE VIC 3000,125,144.97250851245,-37.8112481043303,"-37.81124810433032, 144.97250851245002",Commercial,Commercial
2020,58,105828,105828,19-25 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Mrs Parma's,19 Little Bourke Street MELBOURNE VIC 3000,300,144.9719901696,-37.8107428599046,"-37.810742859904565, 144.97199016960002",Commercial,Commercial
2020,61,105308,105308,203-207 King Street MELBOURNE VIC 3000,Melbourne (CBD),Bar Humbug,586 Little Bourke Street MELBOURNE VIC 3000,30,144.954968638544,-37.8153887167,"-37.8153887167, 144.9549686385438",Commercial,Commercial
2020,61,105716,105716,597-603 Lonsdale Street MELBOURNE VIC 3000,Melbourne (CBD),The Men's Gallery,597-603 Lonsdale Street MELBOURNE VIC 3000,675,144.95449168755,-37.814945781197,"-37.814945781196954, 144.95449168755",Commercial,Commercial
2020,61,105858,105858,590-592 Little Bourke Street MELBOURNE VIC 3000,Melbourne (CBD),Holey Moley Golf Club,590-592 Little Bourke Street MELBOURNE VIC 3000,700,144.95469881445,-37.8153384986928,"-37.81533849869275, 144.95469881445",Commercial,Commercial
